Timestamp,22 Gordon Street Weather Station OAT,"London, United Kingdom Temp",Student Centre Luft WS600 OAT(act)
2026-02-28T05:00:00Z London,9.976667086283365,8,9.600000381469727
2026-02-28T06:00:00Z London,8.979999860127768,8.416666666666666,8.891667048136393
2026-02-28T07:00:00Z London,7.717499891916911,8.583333333333334,7.616666793823242
2026-02-28T08:00:00Z London,6.909999847412109,7.166666666666667,7
2026-02-28T09:00:00Z London,7.713333169619243,6,7.375
2026-02-28T10:00:00Z London,8.138333360354105,6.833333333333333,8.125
2026-02-28T11:00:00Z London,10.15250015258789,8.416666666666666,8.991666793823242
2026-02-28T12:00:00Z London,11.647500117619833,9.416666666666666,9.600000381469727
2026-02-28T13:00:00Z London,11.859999974568685,10,10.30833371480306
2026-02-28T14:00:00Z London,12.029999732971191,10,10.600000381469727
2026-02-28T15:00:00Z London,12.115000089009603,9.583333333333334,10.766667048136393
2026-02-28T16:00:00Z London,11.350000381469727,9.416666666666666,10.600000381469727
2026-02-28T17:00:00Z London,10.627500057220459,10,10.225000381469727
2026-02-28T18:00:00Z London,9.902499914169312,10,9.600000381469727
2026-02-28T19:00:00Z London,9.166666666666666,8.333333333333334,9.350000381469727
2026-02-28T20:00:00Z London,8.776666641235352,6,9.05833371480306
2026-02-28T21:00:00Z London,8.430000305175781,6,8.600000381469727
2026-02-28T22:00:00Z London,8.430000305175781,6,8.600000381469727
2026-02-28T23:00:00Z London,8.430000305175781,6.416666666666667,8.641667048136393
