Timestamp,CIB AHU-03 (Teaching) Filter DPS,CIB AHU-03 (Teaching) Heating Valve,CIB AHU-03 (Teaching) Off Coil Temp,CIB AHU-03 (Teaching) Supply Air Temp,CIB AHU-03 (Teaching) Supply Air Temp Setpoint,CIB AHU-03 (Teaching) Supply Fan 01 Enable,CIB AHU-03 (Teaching) Supply Fan 02 Enable,CIB AHU-03 (Teaching) Supply Fan DPS,CIB AHU-03 (Teaching) Time Schedule
2025-11-07T02:00:00Z London,AAAA,27.496554851531982,17.338465690612793,17.91118288040161,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T03:00:00Z London,AAAA,36.18267377217611,17.423810958862305,18.007758458455402,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T04:00:00Z London,AAAA,35.70449924468994,17.461994647979736,18.01449728012085,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T05:00:00Z London,AAAA,35.82605393727621,17.428306261698406,18.01000452041626,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T06:00:00Z London,AAAA,35.29423586527506,17.459749221801758,17.97406880060832,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T07:00:00Z London,AAAA,34.809030850728355,17.56755256652832,18.007758458455402,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T08:00:00Z London,AAAA,33.943203926086426,17.47546911239624,18.01224931081136,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T09:00:00Z London,AAAA,32.725691159566246,17.461992740631104,18.03021780649821,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T10:00:00Z London,AAAA,16.30811373392741,17.531617641448975,18.25705862045288,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T11:00:00Z London,AAAA,0,17.89321486155192,18.450207233428955,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T12:00:00Z London,AAAA,0,17.57653872172038,18.1559902826945,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T13:00:00Z London,AAAA,0,17.594505945841473,18.1559902826945,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T14:00:00Z London,AAAA,0,18.032464504241943,18.52207867304484,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T15:00:00Z London,AAAA,0.5046094258626302,17.61022408803304,18.203155676523846,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T16:00:00Z London,AAAA,23.200620651245117,16.91623131434123,17.675359567006428,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T17:00:00Z London,AAAA,37.747708002726235,17.304778575897217,18.02796983718872,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T18:00:00Z London,AAAA,38.44686508178711,17.298041025797527,17.994282722473145,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T19:00:00Z London,AAAA,37.77809683481852,17.367663860321045,18.018988768259685,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T20:00:00Z London,AAAA,38.38348547617594,17.26659870147705,17.951610724131267,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T21:00:00Z London,AAAA,39.497894287109375,17.187989711761475,17.992037296295166,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T22:00:00Z London,AAAA,39.71265061696371,17.244136174519856,18.036956628163654,18,AAAB,AAAA,AAAB,AAAB
2025-11-07T23:00:00Z London,AAAA,39.40443388621012,17.257615725199383,18.04593833287557,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T00:00:00Z London,AAAA,38.48464743296305,17.324993133544922,18.03470802307129,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T01:00:00Z London,AAAA,37.668548266092934,17.39461596806844,17.98530165354411,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T02:00:00Z London,AAAA,36.66795539855957,17.500176429748535,18.034708976745605,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T03:00:00Z London,AAAA,38.60047245025635,17.3204984664917,17.9605925877889,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T04:00:00Z London,AAAA,38.551757176717125,17.28905487060547,18.001020272572834,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T05:00:00Z London,AAAA,39.04494698842367,17.192481835683186,18.021231651306152,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T06:00:00Z London,AAAA,40.61285527547201,17.10264507929484,18.030215899149578,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T07:00:00Z London,AAAA,43.67542044321696,16.9229679107666,17.980806350708008,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T08:00:00Z London,AAAA,49.08267720540365,16.893771489461262,17.976314226786297,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T09:00:00Z London,AAAA,46.76772944132487,16.99708652496338,18.084121386210125,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T10:00:00Z London,AAAA,47.80370330810547,16.790459314982098,17.985299110412598,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T11:00:00Z London,AAAA,46.65925534566244,16.630995591481526,17.969576676686604,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T12:00:00Z London,AAAA,46.1515007019043,16.691637357076008,17.967331250508625,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T13:00:00Z London,AAAA,38.68859450022379,17.34745438893636,18.061660766601562,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T14:00:00Z London,AAAA,38.21544233957926,17.24413998921712,18.00326697031657,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T15:00:00Z London,AAAA,37.07019360860189,17.221680005391438,18.03470802307129,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T16:00:00Z London,AAAA,38.2224817276001,17.179006099700928,18.021231651306152,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T17:00:00Z London,AAAA,39.401814460754395,17.221678733825684,18.041446208953857,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T18:00:00Z London,AAAA,41.98415597279867,17.066709995269775,17.98530165354411,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T19:00:00Z London,AAAA,43.62331358591715,16.844360828399658,17.958346366882324,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T20:00:00Z London,AAAA,45.7590586344401,16.835376739501953,17.9987735748291,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T21:00:00Z London,AAAA,48.12171490987142,16.952165285746258,18.00775909423828,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T22:00:00Z London,AAAA,52.19206174214681,16.92521635691325,17.935887654622395,18,AAAB,AAAA,AAAB,AAAB
2025-11-08T23:00:00Z London,AAAA,54.275997479756676,16.999331951141357,17.992036660512287,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T00:00:00Z London,AAAA,55.787710189819336,16.949922402699787,17.976314226786297,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T01:00:00Z London,AAAA,55.0164213180542,17.02628231048584,18.030215899149578,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T02:00:00Z London,AAAA,55.167314529418945,16.947675228118896,17.96957794825236,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T03:00:00Z London,AAAA,56.13327598571777,17.02852948506673,17.97182273864746,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T04:00:00Z London,AAAA,56.984015146891274,16.967888196309406,17.969579219818115,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T05:00:00Z London,AAAA,57.575416564941406,16.911739349365234,17.994280179341633,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T06:00:00Z London,AAAA,59.47987747192383,17.077940940856934,18.034709930419922,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T07:00:00Z London,AAAA,58.21439870198568,17.05098883310954,18.02347771326701,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T08:00:00Z London,AAAA,54.899360020955406,16.983608563741047,18.005513032277424,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T09:00:00Z London,AAAA,48.13759740193685,17.068954149882,18.070645014444988,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T10:00:00Z London,AAAA,41.92506821950277,17.17900546391805,18.070645014444988,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T11:00:00Z London,AAAA,38.92917283376058,17.46873410542806,17.98529847462972,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T12:00:00Z London,AAAA,36.436703046162926,17.650653044382732,18.03246196111043,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T13:00:00Z London,AAAA,36.524465560913086,17.688836415608723,18.01449791590373,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T14:00:00Z London,AAAA,36.36113039652506,17.648407300313313,17.98080889383952,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T15:00:00Z London,AAAA,37.76597913106283,17.504666646321613,17.996527512868244,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T16:00:00Z London,AAAA,38.25676981608073,17.432796478271484,18.045939604441326,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T17:00:00Z London,AAAA,39.41051991780599,17.311514854431152,18.00326697031657,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T18:00:00Z London,AAAA,40.16489601135254,17.347450574239094,17.980806986490887,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T19:00:00Z London,AAAA,40.271851539611816,17.273334980010986,17.994284629821777,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T20:00:00Z London,AAAA,40.21592712402344,17.347453117370605,17.96732997894287,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T21:00:00Z London,AAAA,39.24317995707194,17.347452481587727,18.00551239649455,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T22:00:00Z London,AAAA,38.30854193369547,17.421566168467205,18.0279704729716,18,AAAB,AAAA,AAAB,AAAB
2025-11-09T23:00:00Z London,AAAA,39.27825005849203,17.347450574239094,17.967331886291504,18,AAAB,AAAA,AAAB,AAAB
2025-11-10T00:00:00Z London,AAAA,39.30440330505371,17.367665767669678,17.98754644393921,18,AAABAOAA,AAAAAOAB,AAAB,AAAB
2025-11-10T01:00:00Z London,AAAA,39.761396408081055,17.34745184580485,18.06165949503581,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T02:00:00Z London,AAAA,40.81776428222656,17.29803975423177,18.023480892181396,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T03:00:00Z London,AAAA,41.061395009358726,17.259860515594482,17.967328548431396,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T04:00:00Z London,AAAA,40.44925117492676,17.23066298166911,18.03470802307129,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T05:00:00Z London,AAAA,41.43982346852621,17.19248056411743,17.974070072174072,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T06:00:00Z London,AAAA,40.08177248636881,17.35643482208252,18.021232922871906,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T07:00:00Z London,AAAA,40.16528288523356,17.324992497762043,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T08:00:00Z London,AAAA,40.913585344950356,17.257614453633625,18.016742706298828,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T09:00:00Z London,AAAA,40.305563608805336,17.217185338338215,18.036954085032146,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T10:00:00Z London,AAAA,75.62284469604492,15.869624296824137,17.156547387440998,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T11:00:00Z London,AAAA,100,15.935206699371339,16.70919557051225,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T12:00:00Z London,AAAA,100,15.3800098101298,16.35025437672933,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T13:00:00Z London,AAAA,100,15.052918954329057,16.15057199651545,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T14:00:00Z London,AAAA,100,14.443451642990112,15.629307746887207,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T15:00:00Z London,AAAA,100,14.151482423146566,15.27220376332601,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T16:00:00Z London,AAAA,100,14.164954344431559,15.119481722513834,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T17:00:00Z London,AAAA,100,14.423238277435303,15.191349983215332,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T18:00:00Z London,AAAA,100,15.061085065205893,15.492305755615234,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T19:00:00Z London,AAAA,100,15.34631872177124,15.60460344950358,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T20:00:00Z London,AAAA,100,15.216054121653238,15.422680457433065,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T21:00:00Z London,AAAA,100,15.011675834655762,15.211563269297281,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T22:00:00Z London,AAAA,100,14.791572411855062,14.966755708058676,18,AAAA,AAAB,AAAB,AAAB
2025-11-10T23:00:00Z London,AAAA,100,14.589438199996948,14.73767121632894,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T00:00:00Z London,AAAA,100,14.513073603312174,14.65906016031901,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T01:00:00Z London,AAAA,100,14.504092931747437,14.625373363494873,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T02:00:00Z London,AAAA,100,14.52654997507731,14.623128016789755,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T03:00:00Z London,AAAA,100,14.510827541351318,14.625373363494873,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T04:00:00Z London,AAAA,100,14.616390387217203,14.688261032104492,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T05:00:00Z London,AAAA,100,14.973495801289877,14.975741942723593,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T06:00:00Z London,AAAA,100,15.431663990020752,15.404711246490479,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T07:00:00Z London,AAAA,100,15.6944420337677,15.692193826039633,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T08:00:00Z London,AAAA,100,15.952726205190023,16.01785413424174,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T09:00:00Z London,AAAA,100,16.478273550669353,16.52319097518921,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T10:00:00Z London,AAAA,100,16.907246430714924,16.96115207672119,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T11:00:00Z London,AAAA,100,17.208202997843426,17.3204984664917,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T12:00:00Z London,AAAA,100,17.414831161499023,17.61696434020996,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T13:00:00Z London,AAAA,100,17.36092758178711,17.697817007700603,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T14:00:00Z London,AAAA,100,17.414832433064777,17.803379853566486,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T15:00:00Z London,AAAA,100,17.253121693929035,17.695573170979817,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T16:00:00Z London,AAAA,100,17.118366241455078,17.54509512583415,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T17:00:00Z London,AAAA,100,17.22841723759969,17.567552248636883,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T18:00:00Z London,AAAA,94.56887435913086,18.021235466003418,18.061662673950195,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T19:00:00Z London,AAAA,85.15721257527669,17.91342608133952,18.00775909423828,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T20:00:00Z London,AAAA,87.51886812845866,17.89321692784627,17.980806350708008,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T21:00:00Z London,AAAA,88.42019589742024,17.926904678344727,18.036958535512287,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T22:00:00Z London,AAAA,91.40987841288249,17.79439385732015,17.90893491109212,18,AAAA,AAAB,AAAB,AAAB
2025-11-11T23:00:00Z London,AAAA,99.9715067545573,17.843805472056072,17.90893491109212,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T00:00:00Z London,AAAA,93.04968961079915,17.97182273864746,18.07738383611043,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T01:00:00Z London,AAAA,83.53535079956055,17.942627747853596,18.014494101206463,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T02:00:00Z London,AAAA,86.7300230662028,17.843806743621826,17.962840398152668,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T03:00:00Z London,AAAA,88.24966049194336,17.91342544555664,18.023480892181396,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T04:00:00Z London,AAAA,85.3229497273763,17.884230613708496,17.987547079722088,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T05:00:00Z London,AAAA,90.07806396484375,17.859525680541992,17.97856092453003,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T06:00:00Z London,AAAA,90.81041590372722,17.857280413309734,18.003267606099445,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T07:00:00Z London,AAAA,95.1100304921468,17.68209918340047,17.868509610493977,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T08:00:00Z London,AAAA,100,17.385632356007893,17.69782066345215,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T09:00:00Z London,AAAA,100,17.488944848378498,17.780917803446453,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T10:00:00Z London,AAAA,85.82709884643555,17.704557577768963,18.140266577402752,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T11:00:00Z London,AAAA,74.65242004394531,16.93420124053955,18.001020908355713,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T12:00:00Z London,AAAA,64.3311996459961,16.520946661631267,18.030216534932453,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T13:00:00Z London,AAAA,70.9552714029948,16.698375066121418,18.0010183652242,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T14:00:00Z London,AAAA,71.51361719767253,16.698377291361492,18.012248039245605,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T15:00:00Z London,AAAA,80.99155298868816,17.16328493754069,17.915674368540447,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T16:00:00Z London,AAAA,91.51375897725423,17.41033713022868,17.926904678344727,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T17:00:00Z London,AAAA,99.22322209676106,17.3654203414917,17.841560045878094,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T18:00:00Z London,AAAA,100,17.493438879648846,17.778673966725666,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T19:00:00Z London,AAAA,100,17.360929489135742,17.601242224375408,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T20:00:00Z London,AAAA,100,17.47771708170573,17.661882718404133,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T21:00:00Z London,AAAA,100,17.46872901916504,17.610223293304443,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T22:00:00Z London,AAAA,100,17.37889226277669,17.53161684672038,18,AAAA,AAAB,AAAB,AAAB
2025-11-12T23:00:00Z London,AAAA,100,17.53610897064209,17.661880175272625,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T00:00:00Z London,AAAA,100,17.691080888112385,17.78316354751587,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T01:00:00Z London,AAAA,100,17.787654399871826,17.873000780741375,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T02:00:00Z London,AAAA,98.38902473449707,17.933642864227295,18.021233558654785,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T03:00:00Z London,AAAA,97.86772028605144,17.873000780741375,17.9561022122701,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T04:00:00Z London,AAAA,100,17.857280413309734,17.951611359914143,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T05:00:00Z London,AAAA,100,17.866265455881756,17.96059560775757,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T06:00:00Z London,AAAA,100,17.762950897216797,17.87075424194336,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T07:00:00Z London,AAAA,100,17.581030050913494,17.711291313171387,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T08:00:00Z London,AAAA,100,17.307027180989582,17.578782240549724,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T09:00:00Z London,AAAA,99.83584658304851,17.536110401153564,17.81011422475179,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T10:00:00Z London,AAAA,84.84845797220866,17.572044531504314,18.106578191121418,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T11:00:00Z London,AAAA,72.68375015258789,16.610782782236736,17.987543900807697,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T12:00:00Z London,AAAA,64.08031781514485,16.734309832255047,18.10208733876546,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T13:00:00Z London,AAAA,50.786468505859375,16.460305054982502,17.969578584035236,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T14:00:00Z London,AAAA,26.604530334472656,16.660195350646973,18.113316377003986,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T15:00:00Z London,AAAA,41.73206933339437,16.39068031311035,17.84605089823405,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T16:00:00Z London,AAAA,62.82807922363281,16.278385480244953,17.940380414326984,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T17:00:00Z London,AAAA,66.49031066894531,16.29635206858317,17.985299110412598,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T18:00:00Z London,AAAA,78.43036270141602,17.19922097524007,17.902201811472576,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T19:00:00Z London,AAAA,90.69126510620117,17.63942591349284,17.935889561971027,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T20:00:00Z London,AAAA,100,17.55632225672404,17.733755747477215,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T21:00:00Z London,AAAA,100,17.414828618367512,17.650652408599854,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T22:00:00Z London,AAAA,100,17.179006099700928,17.461994647979736,18,AAAA,AAAB,AAAB,AAAB
2025-11-13T23:00:00Z London,AAAA,100,17.086921374003094,17.316007614135742,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T00:00:00Z London,AAAA,100,17.04200331370036,17.23515446980794,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T01:00:00Z London,AAAA,100,16.925216992696125,17.136334737141926,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T02:00:00Z London,AAAA,100,16.869067827860516,17.050990104675293,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T03:00:00Z London,AAAA,100,16.848853429158527,17.03751564025879,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T04:00:00Z London,AAAA,100,16.8218994140625,17.02628533045451,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T05:00:00Z London,AAAA,100,16.779229799906414,16.936443328857422,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T06:00:00Z London,AAAA,100,16.826395988464355,16.970136324564617,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T07:00:00Z London,AAAA,100,16.81516170501709,16.97462511062622,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T08:00:00Z London,AAAA,100,16.77249002456665,16.983610153198242,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T09:00:00Z London,AAAA,55.48409779866537,18.272776285807293,18.50186316172282,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T10:00:00Z London,AAAA,39.71187400817871,17.565309683481853,18.034711201985676,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T11:00:00Z London,AAAA,38.34487724304199,17.590012550354004,18.00101900100708,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T12:00:00Z London,AAAA,37.87321376800537,17.596750736236572,18.00101900100708,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T13:00:00Z London,AAAA,38.44984118143717,17.563061078389484,17.94487190246582,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T14:00:00Z London,AAAA,37.47740395863851,17.524880568186443,18.016740163167317,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T15:00:00Z London,AAAA,37.26192855834961,17.563063621520996,18.016740163167317,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T16:00:00Z London,AAAA,37.515552838643394,17.53386418024699,17.956103483835857,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T17:00:00Z London,AAAA,37.02623621622721,17.612470626831055,17.971820831298828,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T18:00:00Z London,AAAA,37.853102366129555,17.547339916229248,18.00775909423828,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T19:00:00Z London,AAAA,37.36550839742025,17.596750736236572,18.00326697031657,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T20:00:00Z London,AAAA,35.72457059224447,17.6978178024292,18.007758458455402,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T21:00:00Z London,AAAA,34.22706921895345,17.77193323771159,18.021231651306152,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T22:00:00Z London,AAAA,32.65985552469889,17.704553445180256,18.09086020787557,18,AAAA,AAAB,AAAB,AAAB
2025-11-14T23:00:00Z London,AAAA,33.79287179311117,17.73824119567871,17.99877421061198,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T00:00:00Z London,AAAA,35.513630867004395,17.70455567042033,17.987545172373455,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T01:00:00Z London,AAAA,37.145684560139976,17.666374842325848,17.971825917561848,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T02:00:00Z London,AAAA,38.439704259236656,17.556322892506916,17.980810165405273,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T03:00:00Z London,AAAA,40.64690399169922,17.38114086786906,17.980810165405273,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T04:00:00Z London,AAAA,40.821474393208824,17.28681008021037,18.02572504679362,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T05:00:00Z London,AAAA,43.20846684773763,17.16777515411377,17.942626476287842,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T06:00:00Z London,AAAA,43.55161348978678,17.17001994450887,17.996528784434002,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T07:00:00Z London,AAAA,44.24592812856039,17.035265763600666,18.016742706298828,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T08:00:00Z London,AAAA,43.7271614074707,17.04649480183919,18.025723775227863,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T09:00:00Z London,AAAA,43.081475257873535,17.077940940856934,18.027971744537354,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T10:00:00Z London,AAAA,42.65192254384359,17.042005856831867,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T11:00:00Z London,AAAA,42.97554302215576,17.02628533045451,17.996528784434002,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T12:00:00Z London,AAAA,42.63154602050781,17.028528213500977,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T13:00:00Z London,AAAA,43.98407745361328,16.880295435587566,17.98979123433431,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T14:00:00Z London,AAAA,46.62925434112549,16.799441814422607,17.994285265604656,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T15:00:00Z London,AAAA,46.06582895914713,16.82639439900716,18.007760365804035,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T16:00:00Z London,AAAA,47.237667083740234,17.003822326660156,17.94711923599243,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T17:00:00Z London,AAAA,48.026021321614586,16.92072359720866,18.039201418558758,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T18:00:00Z London,AAAA,47.78850301106771,17.10039822260539,17.992036660512287,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T19:00:00Z London,AAAA,47.79045168558756,17.062217871348064,18.012250582377117,18,AAAA,AAAB,AAAB,AAAB
2025-11-15T20:00:00Z London,AAAA,50.606387774149574,17.165532271067303,17.98529847462972,18,AAAA,AAAB,AAAB,AAAB
