Timestamp,CIB Heating CT Circuit Flow Temp,CIB Heating CT Circuit LTHW CT Low Temp Alarm,CIB Heating CT Circuit Pumps CT-01 Enable,CIB Heating CT Circuit Pumps CT-01 Fault,CIB Heating CT Circuit Pumps CT-02 Enable,CIB Heating CT Circuit Pumps CT-02 Fault,CIB Heating CT Circuit Pumps DPS,CIB Heating CT Circuit Return Temp,CIB Heating CT Circuit Time Schedule
2025-01-09T12:00:00Z London,49.45366859436035,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,46.981170654296875,AAAB
2025-01-09T13:00:00Z London,48.81020132700602,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,46.95693143208822,AAAB
2025-01-09T14:00:00Z London,49.187025705973305,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,47.137630462646484,AAAB
2025-01-09T15:00:00Z London,49.79082838694254,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,47.479196866353355,AAAB
2025-01-09T16:00:00Z London,49.91863886515299,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,47.96179803212484,AAAB
2025-01-09T17:00:00Z London,49.414002418518066,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,46.81589984893799,AAAB
2025-01-09T18:00:00Z London,50.19778219858805,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,48.254882176717125,AAAB
2025-01-09T19:00:00Z London,51.66001605987549,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,49.17717933654785,AAAB
2025-01-09T20:00:00Z London,53.7904052734375,AAABA0AA,AAAA,AAAA,AAAB,AAAA,AAAB,51.37613423665365,AAAB
2025-01-09T21:00:00Z London,56.941235860188804,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.42466354370117,AAAB
2025-01-09T22:00:00Z London,58.266018867492676,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.53971004486084,AAAB
2025-01-09T23:00:00Z London,58.595934549967446,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.01796181996664,AAAB
2025-01-10T00:00:00Z London,58.58826192220052,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.974485079447426,AAAB
2025-01-10T01:00:00Z London,58.69567680358887,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.13049125671387,AAAB
2025-01-10T02:00:00Z London,58.94631258646647,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.3044007619222,AAAB
2025-01-10T03:00:00Z London,59.10999298095703,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.4373893737793,AAAB
2025-01-10T04:00:00Z London,59.27622922261556,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.631760915120445,AAAB
2025-01-10T05:00:00Z London,59.703329722086586,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.04607264200846,AAAB
2025-01-10T06:00:00Z London,59.69309997558594,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.05119101206461,AAAB
2025-01-10T07:00:00Z London,59.271111806233726,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.705966313680015,AAAB
2025-01-10T08:00:00Z London,55.22260030110677,AAAAAnAB,AAAA,AAAA,AAAB,AAAA,AAAB,50.675436655680336,AAAB
2025-01-10T09:00:00Z London,51.17153676350912,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,47.41308720906576,AAAB
2025-01-10T10:00:00Z London,49.11430708567301,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,46.628587086995445,AAAB
2025-01-10T11:00:00Z London,46.64153480529785,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,44.30892022450765,AAAB
2025-01-10T12:00:00Z London,38.2043186823527,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,35.90003744761149,AAAB
2025-01-10T13:00:00Z London,43.33853403727213,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,40.66152477264404,AAAB
2025-01-10T14:00:00Z London,45.196210861206055,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,42.86915588378906,AAAB
2025-01-10T15:00:00Z London,45.260119120279946,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,42.6642173131307,AAAB
2025-01-10T16:00:00Z London,47.40867964426676,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,45.035346349080406,AAAB
2025-01-10T17:00:00Z London,47.59819539388021,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,44.909738540649414,AAAB
2025-01-10T18:00:00Z London,48.99090162913004,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,47.14644718170166,AAAB
2025-01-10T19:00:00Z London,51.03297201792399,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,48.213013648986816,AAAB
2025-01-10T20:00:00Z London,53.35051600138346,AAABA4AA,AAAA,AAAA,AAAB,AAAA,AAAB,51.17503992716471,AAAB
2025-01-10T21:00:00Z London,56.20467885335287,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.07430775960287,AAAB
2025-01-10T22:00:00Z London,58.854241371154785,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.04609362284342,AAAB
2025-01-10T23:00:00Z London,59.36062558492025,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.62153116861979,AAAB
2025-01-11T00:00:00Z London,59.38875993092855,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.74940427144369,AAAB
2025-01-11T01:00:00Z London,59.43223571777344,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.928428649902344,AAAB
2025-01-11T02:00:00Z London,59.61125882466634,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.984694163004555,AAAB
2025-01-11T03:00:00Z London,59.933603286743164,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.2199821472168,AAAB
2025-01-11T04:00:00Z London,60.17535591125488,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.473175366719566,AAAB
2025-01-11T05:00:00Z London,60.18788146972656,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.45015907287598,AAAB
2025-01-11T06:00:00Z London,60.1064650217692,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.40412203470866,AAAB
2025-01-11T07:00:00Z London,59.892581621805824,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.117724100748696,AAAB
2025-01-11T08:00:00Z London,59.6521790822347,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.700873692830406,AAAB
2025-01-11T09:00:00Z London,58.85935688018799,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.92848873138428,AAAB
2025-01-11T10:00:00Z London,57.87727959950765,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.332593282063804,AAAB
2025-01-11T11:00:00Z London,56.982156117757164,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.43489329020182,AAAB
2025-01-11T12:00:00Z London,56.45019658406576,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.31982676188151,AAAB
2025-01-11T13:00:00Z London,56.44508425394694,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.62161191304525,AAAB
2025-01-11T14:00:00Z London,56.53971036275228,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.805752436319985,AAAB
2025-01-11T15:00:00Z London,56.025655110677086,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.002699851989746,AAAB
2025-01-11T16:00:00Z London,56.20979309082031,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.015464782714844,AAAB
2025-01-11T17:00:00Z London,56.363243103027344,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.28913815816244,AAAB
2025-01-11T18:00:00Z London,56.9156608581543,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.96685218811035,AAAB
2025-01-11T19:00:00Z London,57.27882671356201,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.48348585764567,AAAB
2025-01-11T20:00:00Z London,57.956560134887695,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.081939379374184,AAAB
2025-01-11T21:00:00Z London,57.78520711263021,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.82616933186849,AAAB
2025-01-11T22:00:00Z London,58.19952265421549,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.634337743123375,AAAB
2025-01-11T23:00:00Z London,58.50642395019531,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.849169413248696,AAAB
2025-01-12T00:00:00Z London,58.69056193033854,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.01284535725912,AAAB
2025-01-12T01:00:00Z London,58.77239990234375,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.01540501912435,AAAB
2025-01-12T02:00:00Z London,58.87470054626465,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.17908445994059,AAAB
2025-01-12T03:00:00Z London,59.120222091674805,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.45017623901367,AAAB
2025-01-12T04:00:00Z London,59.21484820048014,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.54991785685221,AAAB
2025-01-12T05:00:00Z London,59.125335693359375,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.46807861328125,AAAB
2025-01-12T06:00:00Z London,59.375970204671226,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.698256174723305,AAAB
2025-01-12T07:00:00Z London,59.55755201975504,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.80570983886719,AAAB
2025-01-12T08:00:00Z London,59.29924615224203,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.57044061024984,AAAB
2025-01-12T09:00:00Z London,58.93608252207438,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.39395395914713,AAAB
2025-01-12T10:00:00Z London,58.27624829610189,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.83897749582926,AAAB
2025-01-12T11:00:00Z London,57.89262390136719,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.42720158894857,AAAB
2025-01-12T12:00:00Z London,57.503883361816406,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.39397430419922,AAAB
2025-01-12T13:00:00Z London,57.57805379231771,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.95406564076742,AAAB
2025-01-12T14:00:00Z London,57.47831026713053,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.946394284566246,AAAB
2025-01-12T15:00:00Z London,57.304399490356445,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.35305404663086,AAAB
2025-01-12T16:00:00Z London,57.48342514038086,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.65737724304199,AAAB
2025-01-12T17:00:00Z London,57.329976399739586,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.46558443705241,AAAB
2025-01-12T18:00:00Z London,57.56526311238607,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.803154945373535,AAAB
2025-01-12T19:00:00Z London,57.480865478515625,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.82874870300293,AAAB
2025-01-12T20:00:00Z London,57.360666275024414,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.844093322753906,AAAB
2025-01-12T21:00:00Z London,57.46807988484701,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.46812184651693,AAAB
2025-01-12T22:00:00Z London,57.43739128112793,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.93358612060547,AAAB
2025-01-12T23:00:00Z London,57.383684158325195,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.87476412455241,AAAB
2025-01-13T00:00:00Z London,57.289056142171226,AAAA,AAAAAUAB,AAAA,AAABAUAA,AAAA,AAAB,55.47323830922445,AAAB
2025-01-13T01:00:00Z London,56.6727024714152,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.53461710611979,AAAB
2025-01-13T02:00:00Z London,57.023077646891274,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.63180287679037,AAAB
2025-01-13T03:00:00Z London,57.11514663696289,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.59088134765625,AAAB
2025-01-13T04:00:00Z London,57.16629568735758,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.60111141204834,AAAB
2025-01-13T05:00:00Z London,57.03074868520101,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.2814245223999,AAAB
2025-01-13T06:00:00Z London,56.45275719960531,AAAA,AAABALAA,AAAA,AAAAALAB,AAAA,AAAB,54.5295213063558,AAAB
2025-01-13T07:00:00Z London,56.8287083307902,AAAA,AAAA,AAAA,AAABAaAA,AAAA,AAABAaAA,54.601133028666176,AAAB
2025-01-13T08:00:00Z London,53.61649703979492,AAAAAKAB,AAAA,AAAA,AAAA,AAAA,AAAA,34.956777572631836,AAAB
2025-01-13T09:00:00Z London,49.92152404785156,AAAB,AAAAAbAB,AAAA,AAAA,AAAA,AAAAAXAB,37.1734930674235,AAAB
2025-01-13T10:00:00Z London,48.79257297515869,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,45.85069624582926,AAAB
2025-01-13T11:00:00Z London,48.68459383646647,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.091354052225746,AAAB
2025-01-13T12:00:00Z London,48.61628119150797,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,46.3487237294515,AAAB
2025-01-13T13:00:00Z London,49.18041515350342,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.77889156341553,AAAB
2025-01-13T14:00:00Z London,48.620688120524086,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,46.39940516153971,AAAB
2025-01-13T15:00:00Z London,48.514914194742836,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.03405888875326,AAAB
2025-01-13T16:00:00Z London,48.77053674062093,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,46.666046778361,AAAB
2025-01-13T17:00:00Z London,49.449262619018555,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.44393666585287,AAAB
2025-01-13T18:00:00Z London,50.354963620503746,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.391510009765625,AAAB
2025-01-13T19:00:00Z London,53.012929598490395,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.35289764404297,AAAB
2025-01-13T20:00:00Z London,55.64203071594238,AAABAaAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.76994705200195,AAAB
2025-01-13T21:00:00Z London,56.4092763264974,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.71368281046549,AAAB
2025-01-13T22:00:00Z London,56.6547966003418,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.0435791015625,AAAB
2025-01-13T23:00:00Z London,57.12026182810465,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.51927121480306,AAAB
2025-01-14T00:00:00Z London,57.255809466044106,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.65993309020996,AAAB
2025-01-14T01:00:00Z London,57.191870053609215,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.59855397542318,AAAB
2025-01-14T02:00:00Z London,57.145835876464844,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.57042439778646,AAAB
2025-01-14T03:00:00Z London,57.217446645100914,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.62157185872396,AAAB
2025-01-14T04:00:00Z London,57.19187196095785,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.57298024495443,AAAB
2025-01-14T05:00:00Z London,57.16373793284098,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.567864735921226,AAAB
2025-01-14T06:00:00Z London,56.943792978922524,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.37605349222819,AAAB
2025-01-14T07:00:00Z London,56.560171127319336,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.752044359842934,AAAB
2025-01-14T08:00:00Z London,54.54998016357422,AAAAAOAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.151075998942055,AAAB
2025-01-14T09:00:00Z London,51.698376973470054,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.65650208791097,AAAB
2025-01-14T10:00:00Z London,49.85800425211588,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.4836041132609,AAAB
2025-01-14T11:00:00Z London,49.37433624267578,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.56293296813965,AAAB
2025-01-14T12:00:00Z London,49.577073415120445,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.86263211568197,AAAB
2025-01-14T13:00:00Z London,49.97274589538574,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.700021743774414,AAAB
2025-01-14T14:00:00Z London,49.980272928873696,AAAB,AAABAAAA,AAAA,AAAAAAAB,AAAA,AAAB,47.88466835021973,AAAB
2025-01-14T15:00:00Z London,50.43249257405599,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,46.69028917948405,AAAB
2025-01-14T16:00:00Z London,48.885128021240234,AAAB,AAAAABAB,AAAA,AAABABAA,AAAA,AAAB,47.142038345336914,AAAB
2025-01-14T17:00:00Z London,49.255340576171875,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.80974578857422,AAAB
2025-01-14T18:00:00Z London,49.59508768717448,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.2504768371582,AAAB
2025-01-14T19:00:00Z London,51.112714767456055,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.08786392211914,AAAB
2025-01-14T20:00:00Z London,51.36846351623535,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.59470176696777,AAAB
2025-01-14T21:00:00Z London,51.77510356903076,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.25027592976888,AAAB
2025-01-14T22:00:00Z London,51.91576417287191,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.90762074788412,AAAB
2025-01-14T23:00:00Z London,51.504007975260414,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.47160339355469,AAAB
2025-01-15T00:00:00Z London,52.00527572631836,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.45543670654297,AAAB
2025-01-15T01:00:00Z London,52.13059329986572,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.18217976888021,AAAB
2025-01-15T02:00:00Z London,51.61653677622477,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.470781326293945,AAAB
2025-01-15T03:00:00Z London,51.56538740793864,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.401729583740234,AAAB
2025-01-15T04:00:00Z London,51.57817554473877,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.514256159464516,AAAB
2025-01-15T05:00:00Z London,51.63188171386719,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.58842468261719,AAAB
2025-01-15T06:00:00Z London,52.163841247558594,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.18817138671875,AAAB
2025-01-15T07:00:00Z London,51.69837665557861,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.98704878489176,AAAB
2025-01-15T08:00:00Z London,50.1667677561442,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.70222282409668,AAAB
2025-01-15T09:00:00Z London,49.153970082600914,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.68633906046549,AAAB
2025-01-15T10:00:00Z London,48.77053451538086,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.417493184407554,AAAB
2025-01-15T11:00:00Z London,48.316585540771484,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.00761604309082,AAAB
2025-01-15T12:00:00Z London,48.05655479431152,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.06491152445475,AAAB
2025-01-15T13:00:00Z London,48.29014205932617,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.2059440612793,AAAB
2025-01-15T14:00:00Z London,48.451009114583336,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.00761445363363,AAAB
2025-01-15T15:00:00Z London,48.37167612711588,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.283071517944336,AAAB
2025-01-15T16:00:00Z London,48.841054916381836,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.697357177734375,AAAB
2025-01-15T17:00:00Z London,49.096675872802734,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.5012321472168,AAAB
2025-01-15T18:00:00Z London,49.3082275390625,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.67752583821615,AAAB
2025-01-15T19:00:00Z London,50.07258669535319,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.55457909901937,AAAB
2025-01-15T20:00:00Z London,50.85440572102865,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.47570546468099,AAAB
2025-01-15T21:00:00Z London,51.18176523844401,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.24652353922526,AAAB
2025-01-15T22:00:00Z London,50.954148292541504,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.7798105875651,AAAB
2025-01-15T23:00:00Z London,51.49889119466146,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.25468317667643,AAAB
2025-01-16T00:00:00Z London,51.60375086466471,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.03871854146322,AAAB
2025-01-16T01:00:00Z London,51.94645436604818,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.332675298055015,AAAB
2025-01-16T02:00:00Z London,52.08200263977051,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.639577865600586,AAAB
2025-01-16T03:00:00Z London,52.32240549723307,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.92089970906576,AAAB
2025-01-16T04:00:00Z London,52.22010612487793,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.8697509765625,AAAB
2025-01-16T05:00:00Z London,52.54746341705322,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.307082176208496,AAAB
2025-01-16T06:00:00Z London,51.98737335205078,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.3889217376709,AAAB
2025-01-16T07:00:00Z London,52.194528897603355,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.934460957845054,AAAB
2025-01-16T08:00:00Z London,51.846710205078125,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.71370188395182,AAAB
2025-01-16T09:00:00Z London,50.37359873453776,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.97327423095703,AAAB
2025-01-16T10:00:00Z London,49.76998202006022,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.3893035252889,AAAB
2025-01-16T11:00:00Z London,49.101083755493164,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.73702335357666,AAAB
2025-01-16T12:00:00Z London,48.64051914215088,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.618027687072754,AAAB
2025-01-16T13:00:00Z London,48.365065256754555,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.23459116617838,AAAB
2025-01-16T14:00:00Z London,48.25929069519043,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.091352462768555,AAAB
2025-01-16T15:00:00Z London,47.97281455993652,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,46.94150352478027,AAAB
2025-01-16T16:00:00Z London,48.565595626831055,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.27425638834635,AAAB
2025-01-16T17:00:00Z London,48.49948946634928,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,47.25882943471273,AAAB
2025-01-16T18:00:00Z London,49.293947537740074,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.20860449473063,AAAB
2025-01-16T19:00:00Z London,50.90299638112386,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.53520520528158,AAAB
2025-01-16T20:00:00Z London,51.00785446166992,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.51978047688802,AAAB
2025-01-16T21:00:00Z London,51.867173512776695,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.64318339029948,AAAB
2025-01-16T22:00:00Z London,51.869728088378906,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.85696347554525,AAAB
2025-01-16T23:00:00Z London,52.537234942118324,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.250815073649086,AAAB
2025-01-17T00:00:00Z London,53.194512367248535,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.923435846964516,AAAB
2025-01-17T01:00:00Z London,53.11522897084554,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.882516860961914,AAAB
2025-01-17T02:00:00Z London,54.13822555541992,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.38890075683594,AAAB
2025-01-17T03:00:00Z London,53.73925526936849,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.593502044677734,AAAB
2025-01-17T04:00:00Z London,54.19960403442383,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.496315002441406,AAAB
2025-01-17T05:00:00Z London,53.419571240743004,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.43749237060547,AAAB
2025-01-17T06:00:00Z London,54.34026686350504,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.4758555094401,AAAB
2025-01-17T07:00:00Z London,54.16891733805338,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.22010739644369,AAAB
2025-01-17T08:00:00Z London,52.9515495300293,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.823716481526695,AAAB
2025-01-17T09:00:00Z London,52.565366427103676,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.85184701283773,AAAB
2025-01-17T10:00:00Z London,52.06409740447998,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.97316964467367,AAAB
2025-01-17T11:00:00Z London,51.58073298136393,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.75896453857422,AAAB
2025-01-17T12:00:00Z London,51.64211400349935,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.148536682128906,AAAB
2025-01-17T13:00:00Z London,51.77510452270508,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.107617696126304,AAAB
2025-01-17T14:00:00Z London,51.71116383870443,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.17373243967692,AAAB
2025-01-17T15:00:00Z London,52.01550738016764,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.05637772878011,AAAB
2025-01-17T16:00:00Z London,51.93622398376465,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.337790171305336,AAAB
2025-01-17T17:00:00Z London,52.25079536437988,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.44009017944336,AAAB
2025-01-17T18:00:00Z London,53.304481506347656,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.53981018066406,AAAB
2025-01-17T19:00:00Z London,54.6752986907959,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.910627365112305,AAAB
2025-01-17T20:00:00Z London,55.240504582722984,AAABACAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.115227381388344,AAAB
2025-01-17T21:00:00Z London,54.85176436106364,AAAAAXABA5AA,AAAB,AAAA,AAAA,AAAA,AAAB,52.73416264851888,AAAB
2025-01-17T22:00:00Z London,54.93360614776611,AAAAApAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.64974308013916,AAAB
2025-01-17T23:00:00Z London,55.25329462687174,AAABAPAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.127997080485024,AAAB
